F 2999
I 8 6810 274.34
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01dc ffff
R 2 7bf0 ffff
R 3 0477 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01dd ffff
R 2 a3d8 ffff
R 3 0477 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01de ffff
R 2 cbc0 ffff
R 3 0477 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01df ffff
R 2 f3a8 ffff
R 3 0477 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e0 ffff
R 2 1b90 ffff
R 3 0478 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e1 ffff
R 2 4378 ffff
R 3 0478 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e2 ffff
R 2 6b60 ffff
R 3 0478 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e3 ffff
R 2 9348 ffff
R 3 0478 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e4 ffff
R 2 bb30 ffff
R 3 0478 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e5 ffff
R 2 e318 ffff
R 3 0478 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e6 ffff
R 2 0b00 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e7 ffff
R 2 32e8 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e8 ffff
R 2 5ad0 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01e9 ffff
R 2 82b8 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01ea ffff
R 2 aaa0 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01eb ffff
R 2 d288 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01ec ffff
R 2 fa70 ffff
R 3 0479 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01ed ffff
R 2 2258 ffff
R 3 047a ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01ee ffff
R 2 4a40 ffff
R 3 047a ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01ef ffff
R 2 7228 ffff
R 3 047a ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f0 ffff
R 2 9a10 ffff
R 3 047a ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f1 ffff
R 2 c1f8 ffff
R 3 047a ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f2 ffff
R 2 e9e0 ffff
R 3 047a ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f3 ffff
R 2 11c8 ffff
R 3 047b ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f4 ffff
R 2 39b0 ffff
R 3 047b ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f5 ffff
R 2 6198 ffff
R 3 047b ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f6 ffff
R 2 8980 ffff
R 3 047b ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f7 ffff
R 2 b168 ffff
R 3 047b ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f8 ffff
R 2 d950 ffff
R 3 047b ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01f9 ffff
R 2 0138 ffff
R 3 047c ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01fa ffff
R 2 2920 ffff
R 3 047c ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01fb ffff
R 2 5108 ffff
R 3 047c ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01fc ffff
R 2 78f0 ffff
R 3 047c ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0001 ffff
R 4 0038 ffff
R 5 01fd ffff
R 2 a0d8 ffff
R 3 047c ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0043 ffff
R 4 008b ffff
R 5 0100 ffff
R 2 6128 ffff
R 3 04ae ffff
R 0 0033 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0190 ffff
R 7 0043 ffff
R 4 0018 ffff
R 5 0100 ffff
R 2 69f0 ffff
R 3 04ae ffff
R 0 0119 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0d0d ffff
R 9 0000 ffff
R 6 004e ffff
R 7 002a ffff
R 4 003f ffff
R 5 0101 ffff
R 2 f80c ffff
R 3 0508 ffff
R 0 0000 ffff
R 1 f000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 003c ffff
R 7 0009 ffff
R 4 0048 ffff
R 5 0108 ffff
R 2 7932 ffff
R 3 0507 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0042 ffff
R 7 0009 ffff
R 4 0176 ffff
R 5 0108 ffff
R 2 51a0 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0042 ffff
R 7 0009 ffff
R 4 0129 ffff
R 5 0108 ffff
R 2 51a0 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0042 ffff
R 7 0009 ffff
R 4 0096 ffff
R 5 0108 ffff
R 2 51a0 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1414 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 000c ffff
R 4 017e ffff
R 5 0111 ffff
R 2 7312 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1313 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 000c ffff
R 4 0131 ffff
R 5 0111 ffff
R 2 7312 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 000c ffff
R 4 009e ffff
R 5 0111 ffff
R 2 5f8c ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1212 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 000c ffff
R 4 004e ffff
R 5 0111 ffff
R 2 7312 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 002e ffff
R 7 0009 ffff
R 4 0180 ffff
R 5 0112 ffff
R 2 3fe1 ffff
R 3 050b ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0034 ffff
R 7 0009 ffff
R 4 012f ffff
R 5 0112 ffff
R 2 5f1e ffff
R 3 0508 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 002c ffff
R 7 0009 ffff
R 4 00a1 ffff
R 5 0112 ffff
R 2 523b ffff
R 3 050b ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1414 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 0005 ffff
R 4 017d ffff
R 5 0111 ffff
R 2 6d54 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1313 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 0005 ffff
R 4 0130 ffff
R 5 0111 ffff
R 2 6d54 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 0005 ffff
R 4 009d ffff
R 5 0111 ffff
R 2 6d54 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e000 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1212 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 0005 ffff
R 4 004d ffff
R 5 0111 ffff
R 2 6d54 ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0014 ffff
R 7 001c ffff
R 4 01af ffff
R 5 0196 ffff
R 2 cd3a ffff
R 3 048a ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 0014 ffff
R 7 001c ffff
R 4 0041 ffff
R 5 0196 ffff
R 2 cd3a ffff
R 3 048a ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 000f ffff
R 7 000f ffff
R 4 01bb ffff
R 5 01c6 ffff
R 2 da5a ffff
R 3 048a ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1515 ffff
R 9 0000 ffff
R 6 000f ffff
R 7 000f ffff
R 4 0037 ffff
R 5 01c6 ffff
R 2 da5a ffff
R 3 048a ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0092 ffff
R 7 002c ffff
R 4 01e7 ffff
R 5 012a ffff
R 2 c9c8 ffff
R 3 049d ffff
R 0 0046 ffff
R 1 8012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0139 ffff
R 7 002a ffff
R 4 0062 ffff
R 5 012a ffff
R 2 f870 ffff
R 3 0496 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0092 ffff
R 7 002c ffff
R 4 0018 ffff
R 5 012a ffff
R 2 c9f8 ffff
R 3 049d ffff
R 0 004c ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0202 ffff
R 9 0000 ffff
R 6 0062 ffff
R 7 000f ffff
R 4 0133 ffff
R 5 0174 ffff
R 2 1c28 ffff
R 3 0489 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0202 ffff
R 9 0000 ffff
R 6 0065 ffff
R 7 000f ffff
R 4 0067 ffff
R 5 0174 ffff
R 2 2324 ffff
R 3 0486 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0202 ffff
R 9 0000 ffff
R 6 0037 ffff
R 7 000c ffff
R 4 01d6 ffff
R 5 0175 ffff
R 2 84e0 ffff
R 3 048f ffff
R 0 0000 ffff
R 1 e012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0202 ffff
R 9 0000 ffff
R 6 0037 ffff
R 7 000c ffff
R 4 0025 ffff
R 5 0175 ffff
R 2 84e0 ffff
R 3 048f ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0012 ffff
R 7 0034 ffff
R 4 0063 ffff
R 5 0126 ffff
R 2 8460 ffff
R 3 0494 ffff
R 0 0000 ffff
R 1 8012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0012 ffff
R 7 0034 ffff
R 4 01ab ffff
R 5 012a ffff
R 2 8460 ffff
R 3 0494 ffff
R 0 0000 ffff
R 1 8012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 00d8 ffff
R 7 0029 ffff
R 4 00c6 ffff
R 5 0136 ffff
R 2 7020 ffff
R 3 048e ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 008d ffff
R 7 0025 ffff
R 4 01e7 ffff
R 5 0138 ffff
R 2 9f20 ffff
R 3 049c ffff
R 0 0046 ffff
R 1 8012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 006f ffff
R 7 0027 ffff
R 4 005e ffff
R 5 0138 ffff
R 2 31d8 ffff
R 3 0490 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 008d ffff
R 7 0025 ffff
R 4 0018 ffff
R 5 0138 ffff
R 2 9f58 ffff
R 3 049c ffff
R 0 004d ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0031 ffff
R 7 000c ffff
R 4 00e7 ffff
R 5 0100 ffff
R 2 84ca ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 001c ffff
R 7 0006 ffff
R 4 00eb ffff
R 5 0103 ffff
R 2 a98a ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0005 ffff
R 7 0006 ffff
R 4 010a ffff
R 5 0103 ffff
R 2 80da ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0005 ffff
R 7 0006 ffff
R 4 010f ffff
R 5 0103 ffff
R 2 80da ffff
R 3 0509 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0065 ffff
R 7 002f ffff
R 4 0132 ffff
R 5 0145 ffff
R 2 8492 ffff
R 3 0489 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0065 ffff
R 7 002e ffff
R 4 0067 ffff
R 5 0146 ffff
R 2 45c2 ffff
R 3 0484 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0094 ffff
R 7 002d ffff
R 4 01e7 ffff
R 5 0147 ffff
R 2 26d0 ffff
R 3 049a ffff
R 0 0042 ffff
R 1 8012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0070 ffff
R 7 002d ffff
R 4 00c8 ffff
R 5 0147 ffff
R 2 9458 ffff
R 3 048f ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0303 ffff
R 9 0000 ffff
R 6 0094 ffff
R 7 002d ffff
R 4 0018 ffff
R 5 0147 ffff
R 2 26f8 ffff
R 3 049a ffff
R 0 0047 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0e0e ffff
R 9 0000 ffff
R 6 0007 ffff
R 7 0007 ffff
R 4 0109 ffff
R 5 015d ffff
R 2 7485 ffff
R 3 050a ffff
R 0 0000 ffff
R 1 a002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0e0e ffff
R 9 0000 ffff
R 6 0007 ffff
R 7 0007 ffff
R 4 0101 ffff
R 5 015d ffff
R 2 7485 ffff
R 3 050a ffff
R 0 0000 ffff
R 1 a002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0e0e ffff
R 9 0000 ffff
R 6 0006 ffff
R 7 0007 ffff
R 4 00f5 ffff
R 5 015d ffff
R 2 7573 ffff
R 3 050a ffff
R 0 0000 ffff
R 1 a002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0f0f ffff
R 9 0000 ffff
R 6 0003 ffff
R 7 0005 ffff
R 4 00fd ffff
R 5 015e ffff
R 2 49e4 ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 a002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1010 ffff
R 9 0000 ffff
R 6 001b ffff
R 7 000b ffff
R 4 0117 ffff
R 5 0160 ffff
R 2 0000 ffff
R 3 0200 ffff
R 0 0000 ffff
R 1 b002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1010 ffff
R 9 0000 ffff
R 6 001b ffff
R 7 000b ffff
R 4 00d1 ffff
R 5 0160 ffff
R 2 0000 ffff
R 3 0200 ffff
R 0 0000 ffff
R 1 b002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0022 ffff
R 7 0007 ffff
R 4 00f0 ffff
R 5 0167 ffff
R 2 e452 ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0707 ffff
R 9 0000 ffff
R 6 002b ffff
R 7 0005 ffff
R 4 0081 ffff
R 5 019f ffff
R 2 3b37 ffff
R 3 04ea ffff
R 0 0000 ffff
R 1 9002 ffff
R 10 0169 ffff
R 11 0169 ffff
R 8 1616 ffff
R 9 0000 ffff
R 6 002a ffff
R 7 005a ffff
R 4 0088 ffff
R 5 0165 ffff
R 2 a941 ffff
R 3 0277 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0707 ffff
R 9 0000 ffff
R 6 002d ffff
R 7 0007 ffff
R 4 00ff ffff
R 5 01b1 ffff
R 2 38fa ffff
R 3 04ea ffff
R 0 0000 ffff
R 1 9002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0707 ffff
R 9 0000 ffff
R 6 002d ffff
R 7 0007 ffff
R 4 00cb ffff
R 5 01b1 ffff
R 2 38fa ffff
R 3 04ea ffff
R 0 0000 ffff
R 1 9002 ffff
R 10 020a ffff
R 11 020a ffff
R 8 1717 ffff
R 9 0000 ffff
R 6 0017 ffff
R 7 001e ffff
R 4 0095 ffff
R 5 0159 ffff
R 2 6a69 ffff
R 3 04c4 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0707 ffff
R 9 0000 ffff
R 6 002b ffff
R 7 0006 ffff
R 4 00e5 ffff
R 5 01a6 ffff
R 2 3a35 ffff
R 3 04ea ffff
R 0 0000 ffff
R 1 9002 ffff
R 10 012c ffff
R 11 012c ffff
R 8 0808 ffff
R 9 0000 ffff
R 6 0021 ffff
R 7 005b ffff
R 4 00f2 ffff
R 5 0164 ffff
R 2 b400 ffff
R 3 04f7 ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0c0c ffff
R 9 0000 ffff
R 6 0010 ffff
R 7 001a ffff
R 4 008d ffff
R 5 0141 ffff
R 2 f5a4 ffff
R 3 0540 ffff
R 0 0000 ffff
R 1 d002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0707 ffff
R 9 0000 ffff
R 6 000d ffff
R 7 0003 ffff
R 4 00f7 ffff
R 5 01b2 ffff
R 2 b230 ffff
R 3 03d0 ffff
R 0 0000 ffff
R 1 9002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1111 ffff
R 9 0000 ffff
R 6 000d ffff
R 7 000d ffff
R 4 00f2 ffff
R 5 017f ffff
R 2 c526 ffff
R 3 03d0 ffff
R 0 0000 ffff
R 1 f002 ffff
R 10 00f7 ffff
R 11 00f7 ffff
R 8 1a1a ffff
R 9 0000 ffff
R 6 004e ffff
R 7 0038 ffff
R 4 0144 ffff
R 5 017d ffff
R 2 f2f9 ffff
R 3 03ac ffff
R 0 0000 ffff
R 1 8012 ffff
R 10 00e8 ffff
R 11 0104 ffff
R 8 1818 ffff
R 9 0000 ffff
R 6 004e ffff
R 7 0038 ffff
R 4 00af ffff
R 5 017f ffff
R 2 f2f9 ffff
R 3 03ac ffff
R 0 0000 ffff
R 1 8002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0707 ffff
R 9 0000 ffff
R 6 002f ffff
R 7 0007 ffff
R 4 015b ffff
R 5 01c4 ffff
R 2 37b1 ffff
R 3 04ea ffff
R 0 0000 ffff
R 1 9002 ffff
R 10 01e7 ffff
R 11 01e7 ffff
R 8 1b1b ffff
R 9 0000 ffff
R 6 001b ffff
R 7 001d ffff
R 4 0115 ffff
R 5 0172 ffff
R 2 9b71 ffff
R 3 04d3 ffff
R 0 0000 ffff
R 1 e012 ffff
R 10 01e7 ffff
R 11 01e7 ffff
R 8 1919 ffff
R 9 0000 ffff
R 6 001e ffff
R 7 0021 ffff
R 4 00e2 ffff
R 5 0174 ffff
R 2 51dd ffff
R 3 043d ffff
R 0 0000 ffff
R 1 f002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0015 ffff
R 7 000b ffff
R 4 010a ffff
R 5 0187 ffff
R 2 4a02 ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0015 ffff
R 7 000b ffff
R 4 00d6 ffff
R 5 0189 ffff
R 2 4a02 ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 01c1 ffff
R 11 01c1 ffff
R 8 1d1d ffff
R 9 0000 ffff
R 6 0019 ffff
R 7 001d ffff
R 4 0170 ffff
R 5 016b ffff
R 2 b98c ffff
R 3 043a ffff
R 0 0000 ffff
R 1 e012 ffff
R 10 011d ffff
R 11 011d ffff
R 8 1c1c ffff
R 9 0000 ffff
R 6 0033 ffff
R 7 005a ffff
R 4 0183 ffff
R 5 017a ffff
R 2 27f9 ffff
R 3 0250 ffff
R 0 0000 ffff
R 1 8012 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 0000 ffff
R 9 0000 ffff
R 6 0015 ffff
R 7 000b ffff
R 4 0166 ffff
R 5 017f ffff
R 2 4a02 ffff
R 3 0506 ffff
R 0 0000 ffff
R 1 e002 ffff
R 10 0100 ffff
R 11 0100 ffff
R 8 1e1e ffff
R 9 1616 ffff
R 6 0065 ffff
R 7 006b ffff
R 4 003f ffff
R 5 0128 ffff
R 2 dfe5 ffff
R 3 053d ffff
R 0 0000 ffff
R 1 d002 ffff
R 10 0100 ffff
